TIMESTAMP,TRANSACTION_HASH,PROPOSAL_ID,PROPOSAL_STATUES
2021-03-30T11:38:04Z,0x88c07d09327092bf912d7ce81846f75293d6d5d0d7e52d2f5f9eaaf23223b0e4,42,Executed_Proposal
2021-03-19T14:54:14Z,0xa9d9a710ec465fb742346bff8169acf3defae1722b6ca61589006dd6b7e9c374,41,Executed_Proposal
2021-03-14T18:42:44Z,0x9e4b91d4442b32bccc7f7641741d36b9ba4a59114421bfe90cc9c955e0c0babc,40,Executed_Proposal
2021-03-07T22:44:43Z,0x7e544d0457f7fa0d5619ab51c13cd9143285282ee64c2eb23b047732e1b190d2,39,Executed_Proposal
,,38,Defeated_Proposal
2021-02-14T02:18:35Z,0x6f92935835ad9ca0ffdecbf02c84e8420f5017fdd538a791509f32f700f687ab,37,Executed_Proposal
2021-02-06T17:50:01Z,0x537239539dca8ca298b3b0812d181c05ebb546c04cb2cf35a98c402ca904cec9,36,Executed_Proposal
2021-01-13T17:49:39Z,0x6657e37c0ddd387383d4da3eb9a63424ba4a23c8cab30808e1c77e98855d9235,35,Executed_Proposal
2020-12-26T19:12:32Z,0x079bf2c28933180ac6e90928aecbd6bbd4fa03520fb6a0d303c4e5a4aa0cfb12,34,Executed_Proposal
2020-12-26T14:29:17Z,0x8f55d3299da45c5785865e9bc18551598442c317f312940eb89895e5c2da9653,33,Executed_Proposal
,,32,Defeated_Proposal
2020-12-12T14:10:16Z,0x72198c8f10a1958aa97b2f1408700209a14e026e81fabba866e03668e5879c8d,31,Executed_Proposal
2020-12-10T17:03:56Z,0x94a5432e49cf56ba30ebe9029a70de1648f879cd10b5af1c05d329e2e56f629f,30,Executed_Proposal
2020-11-14T15:10:18Z,0x12f4253a4b86e3385e8412d50215807a6be2a722f6896b7b43b097685981ed1b,29,Executed_Proposal
2020-11-03T22:53:50Z,0x534dfea338821f21b79e4c329152053a8d10f2af97dfdb49a1d471d2b34847b5,28,Canceled_Proposal
2020-10-17T09:17:06Z,0xedb643b35ea58bb570489c205ba122ae9d9412ce117714f38507fbb65e784160,27,Executed_Proposal
2020-10-13T14:51:09Z,0x9fd1256958c8b33e03de9818896a276f7fddc1994738ae28c0319842c702fcf3,26,Executed_Proposal
2020-10-03T19:34:28Z,0x7cb66b64f7fa208e439366ba03eb7a2f8f5cb67499bae59b069fca6792c88a60,25,Executed_Proposal
2020-10-01T21:42:05Z,0x8d61002c2a0ca96d48a390f0d1175f41dcac1e4c62b6c2f3379eb5394023bc11,24,Executed_Proposal
2020-09-21T16:46:14Z,0xb69b01e163aac95559e6fc6ffd496820191c0dd40fd6f278da06df78efdb7383,23,Executed_Proposal
2020-09-13T15:12:02Z,0xa8c232fcb63cfc0ae2822c5e63c4d9454f3dd5b905c3817807152ca2dcf3d1b9,22,Executed_Proposal
2020-08-31T12:18:37Z,0x06fa318c7bdb52aff6123f48bc5c760c9e7e3fd41cb6b7fa19aae17175eb051c,21,Executed_Proposal
2020-08-21T12:27:22Z,0x14002d9653989990af3568ffd03807f02085f8c130829a74a8f2f9eab1cc1dc7,20,Executed_Proposal
2020-08-17T17:02:06Z,0xe7429abc5bd5156ab83c03d33a81a1ba0106075e9cccdba91ec96a2e66fb0549,19,Executed_Proposal
2020-07-28T12:11:33Z,0x81af41a76c4f9a1c0d724f464e0a39d8b1263f8c98c967bf58f988bb15057916,18,Executed_Proposal
2020-07-24T13:25:25Z,0x37e729c7a6efd54efa1367dcfa9ed9ec3e68ebb7706b4a38f09cb032518c7247,17,Executed_Proposal
2020-07-14T08:14:56Z,0xe7a96c23479c1d5e6d2e30a3b0161c0cad4494ad30459fc6984ece269c31c8bc,16,Executed_Proposal
2020-07-13T12:51:31Z,0xde213085e1c2fb1f981d8543e4d0bca4634a31cf41258ab9ed62df3b9022823c,15,Executed_Proposal
,,14,Defeated_Proposal
2020-07-05T16:02:40Z,0xf716a93007537d87e4f0122c28f12c62da51c3aaa748d5bfb90a00e2a47f763a,13,Canceled_Proposal
,,12,Defeated_Proposal
2020-07-02T19:02:42Z,0x6c8b0b7f77dbb7967fc47e24cc9c55847a395137bc0bbfcf583c700daa675e81,11,Executed_Proposal
2020-06-27T15:48:44Z,0x788fce747addcd2e7f6893e2193627a0f6f96140a002527d28a01f4d8eabe9b0,10,Executed_Proposal
2020-06-25T15:01:52Z,0x70a20058a942e8ee21b18549156288251108ed530bf5ea61c3b52e77be271fc7,9,Executed_Proposal
2020-06-22T16:11:52Z,0x7ce0617eb9476200d145a46a0fec88435a86fba136bfa82723505164a454c4c7,8,Executed_Proposal
2020-06-15T18:21:43Z,0x03dab5602fb58bb44c1a248fd1b283ca46b539969fe02db144983247d00cfb89,7,Executed_Proposal
2020-06-13T19:35:22Z,0xf01baf41a7a52f5bc7e7f5da89bd3c2692f45d3fa3a4173cb2f6dbdca0cf2963,6,Executed_Proposal
2020-06-06T09:49:19Z,0x2c15915dec2650ffcb796d2bb2075034c931bada321bb0dab413247a95640626,5,Executed_Proposal
2020-05-27T17:06:28Z,0xd6b0f370ac61a926f9bbe19ebb15a34b303c3f1407d17ad57a1e04e3f2a94000,4,Executed_Proposal
2020-05-19T14:17:08Z,0xc92c24d468cb9682b8829fc0e38b44720e1042bc5eb9da393e9c6e5cd0938085,3,Executed_Proposal
2020-05-02T13:56:43Z,0x4caa5276108eb7800091c100223b31f2f71de2ba218460e2acf99c45743c4675,2,Executed_Proposal
2020-05-01T19:39:25Z,0x48aeb1532c1cc92103df7d2c00a73c219ca7e143fd41b0e4a57cbf31f89d9348,1,Executed_Proposal
