TIMESTAMP,TRANSACTION_HASH,PROPOSER,PROPOSAL_ID,PROPOSAL_STATUES
2023-03-16T11:43:59Z,0x16067c3267c0f2c4cfb578628f01c3b97a0cbbdbda285ebce5aa49271d05224a,0xaa4fbd73051b151397bb369c7e2a6052a894d924,251,Executed_Proposal
2023-03-14T20:45:59Z,0xc1234dd54f982575eb52490773296c11df666ac722cb3d3f8f3ad4d067d15b7c,0x141b63d93daf55bfb7f396eee6114f3a5d4a90b2,250,Executed_Proposal
2023-03-08T20:45:35Z,0xce9644b01a43ed047cd14a20aa0befcbb4b6d0bc23207e1bafa2fcc9c127f791,0xae65e700f3f8904ac1007d47a5309dd26f8146c0,249,Executed_Proposal
2023-03-08T18:09:47Z,0x9782d1638df012fa24cd86195a1ad4694052dda8bee884fdb846d9f9fb24d10a,0x046c54a8c88397c9b222b979f7b6efe9077f4bde,248,Defeated_Proposal
2023-03-08T05:33:11Z,0x5d7606db546c22d720d1ee20fe7c25dd7d36724081b3c63e8f8c1464a937ff3d,0x046c54a8c88397c9b222b979f7b6efe9077f4bde,247,Canceled_Proposal
2023-03-01T20:55:59Z,0xfa7622957a790b7fcffd105960354b1a2c4418d56fedd37e8dad91bf10584106,0x538c4f2afa012911851dadf0655cb61377e7a8eb,246,Canceled_Proposal
2023-03-01T15:00:35Z,0x167b4a6ba818c497025abd70f60b89c8d59bd1f630a35f462887fdec4c933d9d,0x008c84421da5527f462886cec43d2717b686a7e4,245,Executed_Proposal
2023-02-28T22:54:23Z,0x7bcc32cca4e512f616d4554f0892008f62a13ccd42ded01122bd7328e71a24d4,0x5ca40836e6473a495148972a13dd9014797c0e92,244,Executed_Proposal
2023-02-28T09:26:23Z,0xd7b588406aa0409040c736d4cabfdee1b189a8e3b52f3a65a0f241c6c94708cc,0x5ca40836e6473a495148972a13dd9014797c0e92,243,Canceled_Proposal
2023-02-28T00:45:47Z,0xf0f165f064a82ab9473dac5abfea94b5fa3eb6f79dcd1b59d560dc7a8cdae26e,0xb52235dc0751ce6e171c51fbf459fd6637c6ccc8,242,Executed_Proposal
2023-02-24T18:31:35Z,0x27749daa0b75d210aad14b375898d42e82565afbfaaf52875847f137619d386c,0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1,241,Defeated_Proposal
2023-02-22T20:43:11Z,0x522cab26682cfed5d3cb6d3dcac322304034f88e46d6d3af53e6c33e542223cc,0xdcb4117e3a00632efcac3c169e0b23959f555e5e,240,Defeated_Proposal
2023-02-14T21:18:23Z,0x7fc0686b75c4bd84cc03c5d3c8acf618c885205a996c34e5ed81e14fb03d66a2,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,239,Canceled_Proposal
2023-02-12T19:58:47Z,0xae76fbccd2b55ce2d247d1877e099c989d8c6ed1a2983117d66bc30ba831a63d,0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1,238,Defeated_Proposal
2023-02-08T23:32:47Z,0x8fe6e9b9be0730c41436c2a1d9952cadd01ad16903eae3cb0980d6629234a30d,0x7f64c6e6908de72221a06a06b4a02a6546a4d6d2,237,Executed_Proposal
2023-02-08T20:00:11Z,0x07bf3dd94aa5d3173360142b374665ddc4fc8ad0a99128d38f20807d1f7faca2,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,236,Executed_Proposal
2023-02-07T22:26:47Z,0x7e2d51cc0f8a223ad8aa3adee258923440ae7076be5e9477a822d6e5819dd6a0,0x7f64c6e6908de72221a06a06b4a02a6546a4d6d2,235,Canceled_Proposal
2023-02-07T19:30:59Z,0x5ce89e48e7e60ee2c8e776e7e4bf681d0cc6b10f4c3a2214ea59974040eb78f6,0x7f64c6e6908de72221a06a06b4a02a6546a4d6d2,234,Canceled_Proposal
2023-02-07T17:40:47Z,0x7706026736285986b06159808447fd24db64bc692b8680e9afdff26c9eca9c15,0x57b21441c24746697db4d9553f800f42f8a9ec12,233,Executed_Proposal
2023-02-07T10:46:23Z,0x3d1003f42478012904290cbdab8ba7502b5b3e40723919bbc1456c31712b325b,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,232,Defeated_Proposal
2023-02-07T06:27:59Z,0xbca52186ce4c68bc89f8db0ebc907b703514998b82acebde6bcc451c03c880ef,0xb5a497ce6b9843e5936b9da985174c0906520387,231,Executed_Proposal
2023-02-06T20:57:35Z,0x4d905be7c890cd5ceb3fbeca21040e249b43c11f8909acce505b64d5348eda7b,0x7f64c6e6908de72221a06a06b4a02a6546a4d6d2,230,Canceled_Proposal
2023-02-05T19:34:23Z,0xe1139ec39285a3c4033df7156756060a21815b4b76ea664ab02f32b165dcee39,0x13eef4ef8fca471f242ab0f8f49a3db6017ada33,229,Executed_Proposal
2023-02-05T08:53:59Z,0xbff69fa8614cbc9b9ed4de86ef344247104bda5872df861679654d870435c622,0x8ae80e0b44205904be18869240c2ec62d2342785,228,Executed_Proposal
2023-02-02T21:19:47Z,0x96f190322a422c2e68fab869c1910aa526cbb9a6141703aad10ff5cf93bc60de,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,227,Executed_Proposal
2023-02-02T20:38:35Z,0xc78d28215a0c17f409c6c976aafa0b7b62948ce76d55ff056653657f7a50ccba,0x31a50fd42b910c635e4d25b63b7b90fad1451695,226,Executed_Proposal
2023-02-02T02:05:11Z,0xd8440f3457cc0fa92c03242ecae40659dcb0729e7f5ad3cc4d53b6309afa49fd,0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,225,Defeated_Proposal
2023-02-02T01:40:59Z,0x0da8f320e813effb1051653d7ba2f0ee067d7343c4768af906a4337a9e0572ee,0x60bf178a865d733e9a40c5f8e9f5d5aa6e84498a,224,Executed_Proposal
2023-02-01T18:40:47Z,0xd7d3a1c011324bfe13fa361ce823e9544732c817d271e0d83b389ea781d9884b,0xb52235dc0751ce6e171c51fbf459fd6637c6ccc8,223,Defeated_Proposal
2023-01-31T21:48:59Z,0xbfbb0793c3b322a1de0c6f44914b6ac843517ed4ae5a8c77fd190a7de6c74150,0x79f08f2e75a8c99428de4a2e6456c07c99e55da5,222,Defeated_Proposal
2023-01-31T01:01:47Z,0x02500526237aff4f7f62a01a8b581ed9af4eb9e708878abc596155b0e0841af0,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,221,Defeated_Proposal
2023-01-31T00:56:35Z,0x30415880dc43dd6b35240cee1c8784c36d4611c1766a5f3a0364643ff49a6af1,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,220,Canceled_Proposal
2023-01-30T18:53:59Z,0x3d7cbc4e52ff9157166c6a6c0b1aa201f79034012013ed977c4090e40d2b7d89,0xdcb4117e3a00632efcac3c169e0b23959f555e5e,219,Canceled_Proposal
2023-01-25T03:40:11Z,0x693a626709709e4196231ea667505235243c54e0f58d00cb66f4d7ec6d1ab90d,0xa903c06bf35286f6d1cdad25396748353979a44c,218,Executed_Proposal
2023-01-23T16:53:11Z,0xe102e9adf20674c8c04b2c3ad6e2fbdc8ba151e60d021cf47ed59b2d59bba0b1,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,217,Executed_Proposal
2023-01-19T23:58:59Z,0x7b1ba2e3e8e43d3cbd771e9e707cea4f25e60915df86778ad507f92dfca005ea,0x9d4162ca2f01583e2f34cb594e8cf198ace99dd3,216,Executed_Proposal
2023-01-19T16:33:59Z,0x843e1b19b15e16064658937b8839bde870e61d3dc7e62f70ccdeca8090c9f6c3,0x55b0a25d697647281553a177321dad0a0bf9a148,215,Executed_Proposal
2023-01-19T01:06:11Z,0x253dfd9001bf15aba124d52ae7bc83e6226c55cecdad9aa4920237c2cabb3fb7,0x5d4df391f56f0d8f854434e52a15b10b6501129f,214,Executed_Proposal
2023-01-18T23:28:35Z,0x03b86852da2c818e99e3640e580fff49b20316d7994f6f7a89e032f76bbe2ba2,0x5d4df391f56f0d8f854434e52a15b10b6501129f,213,Canceled_Proposal
2023-01-17T16:21:23Z,0x52b1254954d036b32e004b634f13436ce031e27bf9c3d8e617c9bb8450f03d04,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,212,Canceled_Proposal
2023-01-17T12:17:11Z,0x6668afe36f3fc020818f40cd14341cd5715e04c2ae9370734fd86fe4d38f9400,0x7c1282a7621f0e2f6169e151628552a8b8a57b2d,211,Executed_Proposal
2023-01-15T19:10:35Z,0x6d6f9e3382db2097fbec4b5b853363a34943f2fe0b4123bffec7e45f0c7ccb26,0xdcb4117e3a00632efcac3c169e0b23959f555e5e,210,Defeated_Proposal
2023-01-15T15:58:59Z,0xf2197c9626035cb5650d2fc5002bfafe7e4f8b4348dc064c4d9c9085cb16a388,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,209,Executed_Proposal
2023-01-14T23:53:35Z,0x6904c4b8665abd18558ca51747c6aff970da6430ac6b4111143974ff2f294c5c,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,208,Executed_Proposal
2023-01-13T17:37:35Z,0xa4f673115c3f21bfcc29ac04caa7cda2f73a28fd4dc0194dfc944a8a95da9bc1,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,207,Executed_Proposal
2023-01-11T03:46:23Z,0xb7d004132f72a80da028909ea6c15cd85289ad159072bed86d4702d91de365b2,0x31a50fd42b910c635e4d25b63b7b90fad1451695,206,Executed_Proposal
2023-01-10T23:47:23Z,0xcf25de0bab66cda20621025750151ac04f2896f1af90a9b9a6c070547783c3f4,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,205,Executed_Proposal
2023-01-09T21:24:35Z,0xe6d6a982c48283276f39a98d00819e66ae8c4b037c28bf9ceb2cc8dc6130f573,0x7898fd5d80b52f6d8a9b7a8b908185536650f108,204,Defeated_Proposal
2023-01-09T09:44:47Z,0x5f8cfa153a6875a9fabc4ec659e8c8dee1e8f80c3a70f91b0aff76e18eeb32ce,0x4d200d3e268b4a33a831e7ba58acdf93ea79a1e5,203,Defeated_Proposal
2023-01-09T02:14:23Z,0x974f34e8eca5607bf13f3ad61d1ac91cfdafbf3f033aa5273b5563c3469b4a06,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,202,Defeated_Proposal
2023-01-02T20:33:59Z,0x134e90791b76f9f07238e59f549bbda60b07958b75102d99455e233763a72b36,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,201,Executed_Proposal
2023-01-01T10:45:11Z,0xcf1387a5404a8ca9cc5525c1d229d3be87754b1131784757f39b635c86ed797a,0x0bc607af865024efc70da2374e4552201725ade6,200,Defeated_Proposal
2022-12-30T12:16:35Z,0x46b518a94ebba03d99da6a80d544737f5959d6101aaf944d7089264fcc479309,0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1,199,Executed_Proposal
2022-12-27T03:39:59Z,0x9b31dbe3aa839cfaf17adf68e9bb7a84992b108f4c3cdbe7ed6f40cbd79be165,0x8b45d1caccb3593e9f1015ba8e97afb68de3a0d1,198,Defeated_Proposal
2022-12-22T18:49:35Z,0xb0fc1cb39fd0550a183f2a18416e95dd3d3bee36bf1f0636a6c1449a172395a3,0x008c84421da5527f462886cec43d2717b686a7e4,197,Executed_Proposal
2022-12-20T18:09:47Z,0x2b570e8d30c31fb88466f9598a61d31ce661dbcf389a0324cbd35c4931543d00,0x3b502b054715a8e0d8f657169615a88b2ccdd429,196,Canceled_Proposal
2022-12-20T16:46:11Z,0xf224449b8c273bba2cdd062626ca87504ef0ef7ad426e92295bd66e6e65ec150,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,195,Executed_Proposal
2022-12-17T17:34:35Z,0x75ab49b83e9ef5ca65fb0b0751c7c42e7a63ae5d1dc6057b966fb396b0d1ef63,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,194,Executed_Proposal
2022-12-16T22:09:23Z,0x22e454c8256d197f2923daffa91b3047f40e42784f39d2b2cf94e809191f2f32,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,193,Executed_Proposal
2022-12-16T18:22:11Z,0x21a4ba5116a4c180c5490c19b3c5b20e7e4c48f30131cec53b7b77a11120241a,0xe26d78c6bff297bbc2da3f80fea9a42028a4260f,192,Executed_Proposal
2022-12-16T05:08:11Z,0x5460f4c50aeb5a4de91e3b58114a8c295e8777d448cbb4812a45c2638a09c1bd,0xdcb4117e3a00632efcac3c169e0b23959f555e5e,191,Defeated_Proposal
2022-12-15T21:15:47Z,0xb6727caf1a028e3d22505530124873ebc17894228b56341ae026f086c1943a0b,0x9f4838f18104f4973aa0972a73a3f50bdebf86ba,190,Executed_Proposal
2022-12-14T01:49:47Z,0xa3443cb30d226354eda121b1b0e6b37c1aed8050f6013e141305a8b878c24db5,0x387a161c6b25aa854100abaed39274e51aaffffd,189,Defeated_Proposal
2022-12-13T17:26:11Z,0xb5d2894b2755d5cf73795d9a03a604880e3773ef926df3f4e700764a8f5d274c,0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683,188,Defeated_Proposal
2022-12-13T02:12:59Z,0x497f1fd766d9ca014cda9694f3ceb509bba53015e94417dc3b60ae0c5a1d8c38,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,187,Defeated_Proposal
2022-12-10T11:33:11Z,0x47fc3eda977b880fc632b1907b11b304ee92a548cb5cd7360297e95153954ed8,0xdcb4117e3a00632efcac3c169e0b23959f555e5e,186,Canceled_Proposal
2022-12-08T17:21:11Z,0x07a92b8f24710ac12aabec1e74ca53e82c9cdf6a6d29d08efe74694c72353598,0xa903c06bf35286f6d1cdad25396748353979a44c,185,Executed_Proposal
2022-12-08T16:59:23Z,0x737527b043841f7ef905c3351e8073f3bedc5a32f2ca1ac576995928e0c892b8,0xa555d1ee16780b2d414ed97f4f169c0740099615,184,Executed_Proposal
2022-12-07T21:25:47Z,0x58bd3298302909ee0a4fea90157bb42d96162af34e886b218ebaea9300dffd58,0x177751396d8236569c5c7b04232c7b7281a3b9f3,183,Executed_Proposal
2022-12-07T04:26:35Z,0xb6903e6cf93fd8e833746c5a35aa95736fd2c8f71d18a869eefac913b0342263,0xc2d4f2d86e9ff3415c7e0c3ee44c8819d25fe413,182,Executed_Proposal
2022-12-04T21:16:23Z,0xeb1a465aea0b4c2981e716fa3259651d53428009298ebb67fb0ab08813866e56,0x55b0a25d697647281553a177321dad0a0bf9a148,181,Executed_Proposal
2022-12-03T21:46:23Z,0x7d5eedd397c7b4f509a7ea808579268d2718858bbcbb379e96310bff7676f430,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,180,Executed_Proposal
2022-12-02T21:51:59Z,0x165913cbd105c6a12f20b3ace75fccb88eafee37002651d9243a5a060615b6d5,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,179,Executed_Proposal
2022-12-02T21:10:47Z,0x79d41eb31a2e5a64c2bbea6cea4674e3ca07de86d592edeb58985aca425cb223,0xa86882277e69fbf0a51805cdc8b0a3a113079e63,178,Executed_Proposal
2022-11-30T22:24:59Z,0x9f019b3102433bf7a1fd6b377c032c356301ec4c01685f4352f9fc613dc4ba11,0xa555d1ee16780b2d414ed97f4f169c0740099615,177,Canceled_Proposal
2022-11-24T05:27:35Z,0xa34bce921c2b25193c85e67229b4fa5328f8e4e2ea2ba8bb01ddfa1da865549b,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,176,Executed_Proposal
2022-11-24T03:34:23Z,0x5e819f90b6956d0689ff29b7cec3eaf0342379465a798d01fc85e53b6fc925fc,0x31a50fd42b910c635e4d25b63b7b90fad1451695,175,Defeated_Proposal
2022-11-21T15:58:23Z,0xc3b182116a41331520603c02be605d0286d1b63a459c4c2f05448ed4ae4270f5,0xdead753f9b1eb8f2f7372e8587e7c6e342daac89,174,Executed_Proposal
2022-11-17T18:21:11Z,0x739a5b224f55d4c531505ee1718a9817125641113aa325553ddd32feb7221fc2,0xc2d4f2d86e9ff3415c7e0c3ee44c8819d25fe413,173,Executed_Proposal
2022-11-16T17:29:11Z,0x2c0752fe12920b198431179c2b2f0101b3b794c76f53097242f2124621eb0dbb,0xe26d78c6bff297bbc2da3f80fea9a42028a4260f,172,Executed_Proposal
2022-11-14T20:38:23Z,0xadd05fe7e772f85a6feb48c0adaa64734cf828f6b1718d8c63c5abb25b31ed20,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,171,Executed_Proposal
2022-11-13T22:18:23Z,0x7ee11e998a5c0c2e78d37a5b4d3c0cc6f3cedd34c409584b0665aa81694ceb15,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,170,Executed_Proposal
2022-11-10T09:09:11Z,0xe79e8ed55d5f6e918699a05b9971c8310c4a17e723887505cabedf64b50ef4bf,0x05a286e5165d72823a749b00b009a2af0dc36ff7,169,Executed_Proposal
2022-11-06T15:12:23Z,0xd4be747509d8b0d1d5fdee9bf7137227f5a5c7df8db51618038dec6c7279a789,0x55b0a25d697647281553a177321dad0a0bf9a148,168,Defeated_Proposal
2022-11-01T17:19:11Z,0x963637d8960013853c3d692e476d8f42a18aebd3b001c765886919db0119b19a,0xd1d1d4e36117ab794ec5d4c78cbd3a8904e691d0,167,Executed_Proposal
2022-10-28T16:14:23Z,0x9763af937ac0762e0e20866f3e3ecec74938422b3014ae4291b8535887b5d361,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,166,Executed_Proposal
2022-10-27T06:14:59Z,0x49550ff6350d11ff5cc8ee1bdff3c8ffc2e5c2f3159a3425d6fabb14bfaa71c0,0x44ddf107c7b920312a98f4753ba209443428c881,165,Defeated_Proposal
2022-10-26T12:05:11Z,0x33a332694f26369e99b4addf692fbdd978e60b819cf6e13632e587c3a3157633,0x387a161c6b25aa854100abaed39274e51aaffffd,164,Executed_Proposal
2022-10-24T20:20:23Z,0x00f6f2d455cee9a9d8ab4eba107535b5d1fc7723d28e51754559caf167a360f5,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,163,Executed_Proposal
2022-10-21T17:27:11Z,0xb95acfc2d12f3b1071900851ee3d988905966b47eac096121ce2a9da47b1d6e9,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,162,Executed_Proposal
2022-10-20T23:19:11Z,0xbefa26c672ea4040e67594933cc384bd2803f4f2f32c28b59360c11b6b2cec97,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,161,Executed_Proposal
2022-10-20T21:46:11Z,0x2cff051f3271877883858ccf26ccdf5655215be45970abcbc6bcb65c125480b3,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,160,Canceled_Proposal
2022-10-20T19:32:59Z,0x5aae3c70bf8c0429f4d319a9bd894290a426d5a1f34309e69653deec7a4e1fe0,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,159,Defeated_Proposal
2022-10-19T17:09:23Z,0xcbe415d38a7c86c06539c297cf2fd160bc3901b2ec2b0367481e64a21128c564,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,158,Defeated_Proposal
2022-10-18T15:26:35Z,0x9502586794b9c7d75d91fea37a93ce27eacef37039b8942b99d261e932ac4fd8,0xd44e9b676e74ae45c0a39150be771eb189bb2337,157,Defeated_Proposal
